co_code,industry_type,incorporation_year,nse,year,sales,retained_profits,total_assets
463750,Transport logistics services,2010.0,AVG,2014.0,1303.2,27.1,406.0
463750,Transport logistics services,2010.0,AVG,2015.0,1831.2,32.2,609.4
463750,Transport logistics services,2010.0,AVG,2016.0,1921.9,38.5,699.6
463750,Transport logistics services,2010.0,AVG,2017.0,1947.4,45.0,835.2
463750,Transport logistics services,2010.0,AVG,2018.0,2266.0,75.5,1052.3
463750,Transport logistics services,2010.0,AVG,2019.0,3134.8,101.2,1861.7
463750,Transport logistics services,2010.0,AVG,2020.0,3222.8,44.8,2271.1
463750,Transport logistics services,2010.0,AVG,2021.0,3334.6,-17.6,2484.8
497454,Transport logistics services,2011.0,DESTINY,2021.0,100.6,3.0,66.0
497454,Transport logistics services,2011.0,DESTINY,2022.0,347.0,13.0,267.6
533881,Transport logistics services,2010.0,GICL,2012.0,1084.0,9.3,404.3
533881,Transport logistics services,2010.0,GICL,2013.0,1133.5,1.1,409.5
533881,Transport logistics services,2010.0,GICL,2014.0,1067.2,1.8,363.5
533881,Transport logistics services,2010.0,GICL,2015.0,1142.4,8.6,318.1
533881,Transport logistics services,2010.0,GICL,2016.0,1028.1,10.1,349.9
533881,Transport logistics services,2010.0,GICL,2017.0,1113.9,15.8,464.0
533881,Transport logistics services,2010.0,GICL,2018.0,1052.0,11.8,453.3
533881,Transport logistics services,2010.0,GICL,2019.0,951.8,12.1,485.5
533881,Transport logistics services,2010.0,GICL,2020.0,803.3,9.7,477.9
533881,Transport logistics services,2010.0,GICL,2021.0,800.4,9.0,481.4
556991,Transport logistics services,2008.0,ACCURACY,2014.0,1234.6,7.3,135.2
556991,Transport logistics services,2008.0,ACCURACY,2015.0,1612.4,10.1,282.5
556991,Transport logistics services,2008.0,ACCURACY,2016.0,2056.4,13.3,444.0
556991,Transport logistics services,2008.0,ACCURACY,2017.0,1995.0,13.3,597.6
556991,Transport logistics services,2008.0,ACCURACY,2018.0,3319.8,103.7,930.2
556991,Transport logistics services,2008.0,ACCURACY,2019.0,3387.8,74.6,1617.5
556991,Transport logistics services,2008.0,ACCURACY,2020.0,3440.6,38.7,1766.3
556991,Transport logistics services,2008.0,ACCURACY,2021.0,3652.5,86.2,1954.5
656005,Transport logistics services,2016.0,DYNAMIC,2019.0,4.2,0.1,480.9
656005,Transport logistics services,2016.0,DYNAMIC,2020.0,4.6,0.2,816.2
656005,Transport logistics services,2016.0,DYNAMIC,2021.0,700.4,12.5,710.6
656005,Transport logistics services,2016.0,DYNAMIC,2022.0,715.1,21.6,969.3
14344,"Plastic furniture, floorings & miscellaneous items",1985.0,APOLLOPIPE,2017.0,2692.8,156.9,1461.8
14344,"Plastic furniture, floorings & miscellaneous items",1985.0,APOLLOPIPE,2018.0,2931.9,220.6,4096.7
14344,"Plastic furniture, floorings & miscellaneous items",1985.0,APOLLOPIPE,2019.0,3618.5,239.3,3999.1
14344,"Plastic furniture, floorings & miscellaneous items",1985.0,APOLLOPIPE,2020.0,4079.6,269.5,4917.6
14344,"Plastic furniture, floorings & miscellaneous items",1985.0,APOLLOPIPE,2021.0,5180.7,444.7,5078.6
14344,"Plastic furniture, floorings & miscellaneous items",1985.0,APOLLOPIPE,2022.0,7840.8,497.6,5578.4
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2002.0,277.5,0.3,295.7
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2003.0,298.0,7.0,295.8
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2004.0,269.9,1.2,269.7
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2005.0,328.5,10.4,328.6
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2006.0,421.1,12.4,391.2
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2007.0,555.3,14.9,508.1
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2008.0,652.4,4.0,721.2
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2009.0,678.8,-23.9,819.7
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2010.0,968.1,21.2,965.4
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2011.0,1293.7,38.2,1094.5
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2012.0,1471.9,53.5,1010.8
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2013.0,1253.6,36.2,1075.7
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2014.0,1549.7,65.9,1454.8
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2015.0,1852.8,110.2,1929.7
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2016.0,2310.4,114.8,1915.8
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2017.0,2520.8,118.6,2064.9
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2018.0,3148.1,188.9,2877.8
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2019.0,3319.9,117.6,3127.2
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2020.0,3299.1,235.9,3836.3
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2021.0,3579.1,220.2,4692.9
16575,"Plastic furniture, floorings & miscellaneous items",1980.0,SHAILY,2022.0,5644.5,351.4,6793.2
27842,"Plastic furniture, floorings & miscellaneous items",1987.0,BPLREFRIG,2001.0,1692.9,-314.9,3314.6
27842,"Plastic furniture, floorings & miscellaneous items",1987.0,BPLREFRIG,2003.0,1062.6,-1142.6,3606.1
27842,"Plastic furniture, floorings & miscellaneous items",1987.0,BPLREFRIG,2004.0,385.3,-803.0,2893.3
27842,"Plastic furniture, floorings & miscellaneous items",1987.0,BPLREFRIG,2005.0,24.6,-522.8,2573.9
27842,"Plastic furniture, floorings & miscellaneous items",1987.0,BPLREFRIG,2006.0,21.9,-371.5,2363.0
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2001.0,2307.1,138.0,1610.4
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2002.0,2215.5,175.4,1713.3
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2003.0,2393.5,249.7,2062.6
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2004.0,2712.4,255.4,2637.4
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2005.0,4029.5,384.2,3378.5
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2006.0,5404.9,504.2,3220.4
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2007.0,6467.0,676.8,4063.1
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2008.0,7807.4,574.5,4844.1
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2010.0,11248.2,928.4,6195.7
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2011.0,12348.9,988.1,7616.8
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2012.0,14712.3,647.7,9363.5
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2013.0,16524.9,522.7,13664.5
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2014.0,18180.9,429.9,14367.6
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2015.0,19278.9,1083.4,15336.1
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2016.0,22237.5,1947.6,14994.9
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2017.0,24578.5,2407.6,19855.8
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2018.0,25804.1,3105.4,21943.7
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2019.0,28087.6,3229.9,25605.1
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2020.0,28757.4,2189.7,27201.9
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2021.0,24203.6,1493.0,29766.8
36277,"Plastic furniture, floorings & miscellaneous items",1987.0,3MINDIA,2022.0,30783.0,2661.8,33129.5
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2001.0,1319.1,-6.3,1235.2
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2002.0,1356.0,-55.4,1127.7
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2003.0,1456.2,-25.0,1051.5
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2004.0,1426.6,-22.1,971.2
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2005.0,1481.8,-47.3,1026.2
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2006.0,1757.5,-14.6,1102.2
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2007.0,3283.5,467.8,1199.3
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2009.0,1009.6,-61.0,756.8
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2010.0,1067.7,14.4,837.0
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2011.0,1391.0,2.1,846.8
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2012.0,1303.9,9.7,878.9
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2013.0,1624.6,-20.9,873.9
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2014.0,1655.0,13.1,919.1
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2015.0,1780.4,-27.3,871.9
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2016.0,1704.3,-72.6,802.3
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2017.0,2029.1,-16.3,870.8
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2018.0,2207.6,-1.7,955.0
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2019.0,2307.8,6.3,952.6
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2020.0,2178.8,7.2,1254.4
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2021.0,2022.8,57.1,1720.0
38537,"Plastic furniture, floorings & miscellaneous items",1946.0,BRIGHTBROS,2022.0,2302.5,305.4,1748.8
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2001.0,485.1,10.8,320.2
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2002.0,477.6,11.9,322.2
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2003.0,564.0,9.9,361.4
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2004.0,692.1,20.5,437.1
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2005.0,824.3,-5.1,527.5
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2006.0,950.7,17.3,559.0
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2007.0,1168.5,20.3,604.7
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2008.0,1353.2,44.5,797.0
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2009.0,1346.6,-18.3,792.3
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2010.0,1195.5,-0.2,801.5
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2011.0,1546.8,6.1,959.4
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2012.0,1653.9,0.2,901.6
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2013.0,1763.4,-50.5,876.8
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2014.0,1993.3,-84.8,1092.3
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2015.0,2468.1,-30.4,1295.7
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2016.0,3559.9,108.0,2354.1
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2017.0,4832.2,124.0,4093.0
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2018.0,6178.3,246.4,4901.5
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2019.0,7015.2,190.6,5572.9
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2020.0,7415.0,246.2,6051.9
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2021.0,6272.4,53.2,6740.4
96093,"Plastic furniture, floorings & miscellaneous items",1983.0,KINGFA,2022.0,10477.1,306.3,8807.2
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2001.0,176.5,6.5,138.2
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2002.0,229.6,11.0,135.3
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2003.0,204.8,7.8,170.0
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2004.0,272.2,13.1,187.0
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2005.0,337.3,13.0,250.6
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2006.0,377.9,24.7,332.5
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2007.0,520.5,59.5,585.9
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2008.0,685.3,20.7,626.3
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2009.0,719.6,22.0,808.7
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2010.0,903.8,113.8,1053.3
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2011.0,802.4,15.8,1112.2
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2012.0,1012.9,83.1,1396.0
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2013.0,1203.4,82.5,1401.2
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2014.0,1394.7,63.9,1551.7
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2015.0,1006.1,22.5,1580.5
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2016.0,777.7,-16.9,1472.0
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2017.0,482.8,9.2,2074.8
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2018.0,514.0,-40.7,2669.8
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2019.0,777.4,-59.1,3065.2
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2020.0,912.5,80.3,2476.4
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2021.0,1661.6,138.6,2747.0
101982,"Plastic furniture, floorings & miscellaneous items",1973.0,INTLCONV,2022.0,2038.2,88.5,3504.6
119083,"Plastic furniture, floorings & miscellaneous items",1991.0,KEMROCK,2001.0,219.7,2.5,244.1
119083,"Plastic furniture, floorings & miscellaneous items",1991.0,KEMROCK,2002.0,125.4,2.4,267.5
119083,"Plastic furniture, floorings & miscellaneous items",1991.0,KEMROCK,2004.0,280.1,28.0,442.5
119083,"Plastic furniture, floorings & miscellaneous items",1991.0,KEMROCK,2005.0,384.9,15.3,778.6
119083,"Plastic furniture, floorings & miscellaneous items",1991.0,KEMROCK,2006.0,597.9,45.3,1228.3
119083,"Plastic furniture, floorings & miscellaneous items",1991.0,KEMROCK,2007.0,1477.1,186.5,3137.1
119083,"Plastic furniture, floorings & miscellaneous items",1991.0,KEMROCK,2008.0,2313.9,192.5,5472.8
119083,"Plastic furniture, floorings & miscellaneous items",1991.0,KEMROCK,2009.0,3625.0,297.8,9994.3
119083,"Plastic furniture, floorings & miscellaneous items",1991.0,KEMROCK,2010.0,6296.9,494.5,17249.6
119083,"Plastic furniture, floorings & miscellaneous items",1991.0,KEMROCK,2011.0,9277.6,713.9,21098.8
119083,"Plastic furniture, floorings & miscellaneous items",1991.0,KEMROCK,2012.0,9326.2,242.0,32356.4
119083,"Plastic furniture, floorings & miscellaneous items",1991.0,KEMROCK,2013.0,4641.2,-3624.6,32849.6
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2001.0,2785.4,54.7,2429.2
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2002.0,2810.6,92.8,2200.3
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2003.0,2994.9,91.2,2219.5
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2004.0,3457.8,126.8,2318.6
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2005.0,3556.8,100.3,2476.3
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2006.0,3988.8,49.1,2513.6
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2007.0,5341.9,39.3,3296.2
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2008.0,8914.5,476.4,6285.4
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2009.0,10318.5,31.1,5958.7
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2010.0,11635.4,397.8,6682.6
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2011.0,14260.9,455.2,8077.3
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2012.0,16280.9,486.6,9524.3
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2013.0,18401.5,242.1,10361.5
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2014.0,17479.3,331.4,10033.8
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2015.0,19127.1,347.3,9258.9
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2016.0,19910.8,856.4,9499.5
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2017.0,20948.5,1119.8,10480.9
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2018.0,21079.6,989.9,11949.2
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2019.0,23041.8,884.4,12382.1
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2020.0,20814.8,795.6,14956.3
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2021.0,18880.3,959.6,16656.6
159783,"Plastic furniture, floorings & miscellaneous items",1985.0,NILKAMAL,2022.0,24754.8,643.7,18843.0
160107,"Plastic furniture, floorings & miscellaneous items",1985.0,NIRAJISPAT,2014.0,57.9,3.3,107.3
160107,"Plastic furniture, floorings & miscellaneous items",1985.0,NIRAJISPAT,2015.0,68.2,7.2,129.7
160107,"Plastic furniture, floorings & miscellaneous items",1985.0,NIRAJISPAT,2016.0,69.6,9.6,156.7
160107,"Plastic furniture, floorings & miscellaneous items",1985.0,NIRAJISPAT,2017.0,71.9,11.1,158.9
160107,"Plastic furniture, floorings & miscellaneous items",1985.0,NIRAJISPAT,2018.0,65.6,9.6,164.8
160107,"Plastic furniture, floorings & miscellaneous items",1985.0,NIRAJISPAT,2019.0,59.6,6.6,163.2
160107,"Plastic furniture, floorings & miscellaneous items",1985.0,NIRAJISPAT,2020.0,50.0,5.2,141.0
160107,"Plastic furniture, floorings & miscellaneous items",1985.0,NIRAJISPAT,2021.0,35.6,3.5,141.8
173198,"Plastic furniture, floorings & miscellaneous items",1992.0,PILITA,2001.0,124.7,1.5,440.0
173198,"Plastic furniture, floorings & miscellaneous items",1992.0,PILITA,2002.0,134.0,-32.0,331.7
173198,"Plastic furniture, floorings & miscellaneous items",1992.0,PILITA,2003.0,103.8,-56.9,250.8
173198,"Plastic furniture, floorings & miscellaneous items",1992.0,PILITA,2004.0,85.3,-0.4,207.4
